"individual","call.id","call.dur","nnotes","min5","min95","minbw","maxbw","mean5","mean95","max5","max95","meanbw","mindurnote","maxdurnote","noterate","note1dur","note1minfreq","note1maxfreq","note2dur","note2minfreq","note2maxfreq","range.bw","rest.dur","lastnotedur","lastnoteminfreq","lastnotemaxfreq","site","Site"
"DVGG12","DVGG12_11.12",1.41967688499994,3,818.262,1055.127,236.865,624.463,850.561666666667,1220.215,893.628,1518.091,369.653333333333,0.1361,0.2993,2.11315689626102,0.1361,893.628,1518.091,0.2721,839.795,1087.427,387.598,0.712176884999944,0.2993,818.262,1055.127,"DV","DV"
"DVGG13","DVGG13_12.1",1.56914606100003,3,796.729,979.761,183.032,312.231,818.262,1065.89366666667,861.328,1173.56,247.631666666667,0.1088,0.1905,1.91186790991788,0.1088,796.729,979.761,0.1905,861.328,1173.56,129.199,1.13374606100003,0.1361,796.729,1044.36,"DV","DV"
"DVGG13","DVGG13_12.2",1.261470363,3,796.729,1152.026,279.932,452.197,857.739666666667,1202.27033333333,925.928,1248.926,344.531333333333,0.0816,0.1361,2.37817715579577,0.1361,796.729,1248.926,0.0816,925.928,1205.859,172.265,0.962170363000001,0.0816,850.562,1152.026,"DV","DV"
"DVGG13","DVGG13_12.3",1.44607578099999,3,850.562,1173.56,236.865,409.131,904.394666666667,1205.85933333333,936.694,1259.692,301.464666666667,0.0816,0.0816,2.07458007347681,0.0816,850.562,1259.692,0.0816,936.694,1173.56,172.266,1.20127578099999,0.0816,925.928,1184.326,"DV","DV"
"DVGG13","DVGG13_12.4",1.29223793199992,3,850.562,1162.793,226.099,387.598,936.694666666667,1238.159,1087.427,1313.525,301.465,0.0816,0.1905,2.32155389167154,0.1905,850.562,1238.159,0.0816,1087.427,1313.525,161.499,0.829637931999921,0.1905,872.095,1162.793,"DV","DV"
"DVGG13","DVGG13_12.5",1.19993522300001,3,915.161,1302.759,333.765,462.964,943.872,1342.23633333333,968.994,1378.125,398.364333333333,0.1361,0.2177,2.50013495936853,0.1361,915.161,1378.125,0.2177,947.461,1345.825,129.199,0.655635223000011,0.1905,968.994,1302.759,"DV","DV"
"DVGG13","DVGG13_12.6",1.24608657700003,3,861.328,1248.926,322.998,484.497,904.394666666667,1324.292,925.928,1378.125,419.897333333333,0.1361,0.1633,2.40753736969268,0.1633,861.328,1345.825,0.1361,925.928,1378.125,161.499,0.810586577000028,0.1361,925.928,1248.926,"DV","DV"
"DVGG13","DVGG13_12.7",1.15819986499992,3,861.328,1227.393,301.465,409.131,911.572333333333,1259.69266666667,947.461,1281.226,348.120333333333,0.1088,0.1905,2.59022651500673,0.1905,861.328,1270.459,0.1633,947.461,1281.226,107.666,0.695599864999915,0.1088,925.928,1227.393,"DV","DV"
"DVGG13","DVGG13_12.8",1.59991362999995,4,839.795,1130.493,290.698,602.93,901.703,1326.9835,979.761,1507.324,425.28075,0.1633,0.2449,2.50013496041042,0.1633,904.395,1507.324,0.1633,979.761,1356.592,312.232,0.837913629999946,0.1905,839.795,1130.493,"DV","DV"
"DVGG13","DVGG13_12.9",0.984562234000009,2,807.495,1119.727,258.398,549.097,834.4115,1238.1595,861.328,1356.592,403.7475,0.1361,0.1905,2.03135965501596,0.1905,807.495,1356.592,0.1361,861.328,1119.727,290.699,0.657962234000009,0.1361,861.328,1119.727,"DV","DV"
"DVGG17","DVGG17_13.1",1.182236651,3,785.962,925.928,139.966,215.332,793.14,972.583333333333,796.729,1012.061,179.443333333333,0.0816,0.1088,2.53756301453049,0.0816,785.962,925.928,0.0816,796.729,1012.061,75.366,0.910236651000004,0.1088,796.729,979.761,"DV","DV"
"DVGG17","DVGG17_13.2",1.00709048099999,2,624.463,732.129,107.666,118.433,629.846,742.8955,635.229,753.662,113.0495,0.0816,0.2177,1.98591887991444,0.2177,635.229,753.662,0.0816,624.463,732.129,10.767,0.707790480999992,0.0816,624.463,732.129,"DV","DV"
"DVGG17","DVGG17_13.3",1.03628150999998,3,829.028,1001.294,172.266,215.332,882.861,1076.66,936.694,1130.493,193.799,0.0272,0.0816,2.8949662529442,0.0272,936.694,1130.493,0.0816,882.861,1098.193,43.066,0.873081509999981,0.0544,829.028,1001.294,"DV","DV"
"DVGG17","DVGG17_13.4",0.496247482999991,2,667.529,753.662,86.133,387.598,705.2125,942.0775,742.896,1130.493,236.8655,0.0544,0.1088,4.0302471418279,0.0544,667.529,753.662,0.1088,742.896,1130.493,301.465,0.333047482999991,0.1088,742.896,1130.493,"DV","DV"
"DVGG17","DVGG17_13.5",0.831944310000011,2,689.062,947.461,258.398,398.364,710.5955,1038.977,732.129,1130.493,328.381,0.1361,0.1905,2.40400706629026,0.1905,732.129,1130.493,0.1361,689.062,947.461,139.966,0.505344310000011,0.1361,689.062,947.461,"DV","DV"
"DVGG17","DVGG17_13.6",0.744371225000009,3,678.296,764.429,86.133,333.765,703.418,940.283333333333,721.362,1055.127,236.865333333333,0.0272,0.1633,4.03024713912062,0.0272,678.296,764.429,0.1633,721.362,1055.127,247.632,0.390571225000009,0.1633,710.596,1001.294,"DV","DV"
"DVGG17","DVGG17_13.7",0.423269913000013,2,635.229,699.829,64.6,118.433,656.7625,748.279,678.296,796.729,91.5165,0.1088,0.1361,4.72511732720284,0.1361,635.229,699.829,0.1088,678.296,796.729,53.833,0.178369913000013,0.1088,678.296,796.729,"DV","DV"
"DVGG17","DVGG17_13.8",0.89032636799999,3,667.529,785.962,118.433,366.064,724.951,994.116333333333,807.495,1173.56,269.165,0.0544,0.1088,3.36955088361489,0.0544,667.529,785.962,0.0816,807.495,1173.56,247.631,0.64552636799999,0.1088,699.829,1022.827,"DV","DV"
"DVGG17","DVGG17_13.9",1.13845010900002,3,742.896,1119.727,355.298,387.598,778.784333333333,1144.84866666667,829.028,1184.326,366.064666666667,0.0544,0.0544,2.635161590555,0.0544,829.028,1184.326,0.0544,764.429,1119.727,32.3,0.975250109000019,0.0544,742.896,1130.493,"DV","DV"
"DVGG17","DVGG17_13.10",0.875730852999993,2,699.829,882.861,183.032,366.064,705.2125,979.7605,710.596,1076.66,274.548,0.1088,0.1633,2.28380671201499,0.1633,699.829,882.861,0.1088,710.596,1076.66,183.032,0.603630852999993,0.1088,710.596,1076.66,"DV","DV"
"DVGG17","DVGG17_13.11",1.31359628000001,3,689.062,818.262,129.199,312.231,760.839666666667,1008.47166666667,807.495,1108.96,247.631666666667,0.0816,0.1361,2.28380671114566,0.1361,689.062,818.262,0.0816,785.962,1098.193,183.032,1.01429628000001,0.0816,807.495,1108.96,"DV","DV"
"DVGG17","DVGG17_13.12",0.963303938999957,3,645.996,710.596,64.6,312.231,714.184666666667,893.628,764.429,1076.66,179.443333333333,0.0544,0.1633,3.11428187775752,0.0544,645.996,710.596,0.0816,732.129,893.628,247.631,0.664003938999957,0.1633,764.429,1076.66,"DV","DV"
"DVGG17","DVGG17_13.13",1.34278730799997,3,699.829,947.461,247.632,322.998,775.195333333333,1055.127,829.028,1152.026,279.931666666667,0.0544,0.0816,2.23415873990378,0.0816,796.729,1065.894,0.0544,829.028,1152.026,75.366,1.15238730799997,0.0544,699.829,947.461,"DV","DV"
"DVGG17","DVGG17_13.14",1.44495590700001,3,699.829,915.161,215.332,355.298,703.418,976.172,710.596,1065.894,272.754,0.0816,0.1905,2.07618792066019,0.1361,699.829,947.461,0.1905,710.596,1065.894,139.966,1.03675590700001,0.0816,699.829,915.161,"DV","DV"
"DVGG17","DVGG17_13.15",0.94870842399996,3,656.763,753.662,96.899,376.831,728.54,994.116,807.495,1184.326,265.576,0.0544,0.1633,3.16219390922171,0.0544,656.763,753.662,0.1633,807.495,1184.326,279.932,0.56770842399996,0.1633,721.362,1044.36,"DV","DV"
"DVGG17","DVGG17_13.16",0.685989167999992,2,764.429,1141.26,376.831,452.197,764.429,1178.943,764.429,1216.626,414.514,0.1361,0.1905,2.9154979310111,0.1905,764.429,1216.626,0.1361,764.429,1141.26,75.366,0.359389167999992,0.1361,764.429,1141.26,"DV","DV"
"DVGG17","DVGG17_13.17",0.861135340000033,3,667.529,764.429,96.899,409.131,742.895666666667,1044.36033333333,818.262,1216.626,301.464666666667,0.0544,0.1905,3.48377294560909,0.0544,667.529,764.429,0.1633,818.262,1216.626,312.232,0.452935340000033,0.1905,742.896,1152.026,"DV","DV"
"DVGG17","DVGG17_13.18",0.817348796999909,2,689.062,872.095,183.032,355.298,705.212,974.3775,721.362,1076.66,269.165,0.1905,0.2449,2.44693576027888,0.1905,689.062,872.095,0.2449,721.362,1076.66,172.266,0.381948796999909,0.2449,721.362,1076.66,"DV","DV"
"DVGG17","DVGG17_13.19",0.744371225000009,3,667.529,775.195,107.666,452.197,732.129,1044.36033333333,796.729,1248.926,312.231333333333,0.0816,0.1633,4.03024713912062,0.0816,667.529,775.195,0.1633,796.729,1248.926,344.531,0.336171225000009,0.1633,732.129,1108.96,"DV","DV"
"DVGG17","DVGG17_13.20",0.773562254000126,2,742.896,1108.96,366.064,409.131,753.6625,1141.26,764.429,1173.56,387.5975,0.1361,0.1361,2.58544155904442,0.1361,764.429,1173.56,0.1361,742.896,1108.96,43.067,0.501362254000126,0.1361,742.896,1108.96,"DV","DV"
"DVGG17","DVGG17_13.21",0.773562253999899,2,721.362,1119.727,398.364,462.964,732.129,1162.793,742.896,1205.859,430.664,0.1905,0.2449,2.58544155904518,0.1905,742.896,1205.859,0.2449,721.362,1119.727,64.6,0.338162253999899,0.2449,721.362,1119.727,"DV","DV"
"DVGG17","DVGG17_13.22",1.37197833699997,4,678.296,807.495,129.199,441.431,729.43725,1017.444,807.495,1216.626,288.00675,0.0544,0.1361,2.91549792888609,0.0544,678.296,807.495,0.0816,807.495,1216.626,312.232,1.01827833699997,0.0816,678.296,850.562,"DV","DV"
"DVGG17","DVGG17_13.23",0.773562254000126,2,753.662,1152.026,398.364,409.131,753.662,1157.4095,753.662,1162.793,403.7475,0.0816,0.1905,2.58544155904442,0.1905,753.662,1152.026,0.0816,753.662,1162.793,10.767,0.501462254000126,0.0816,753.662,1162.793,"DV","DV"
"DVGG17","DVGG17_13.24",1.0800680530001,3,742.896,1087.427,344.531,376.831,764.429,1130.49333333333,785.962,1162.793,366.064333333333,0.0816,0.1088,2.77760275536981,0.1088,742.896,1087.427,0.0816,785.962,1162.793,32.3,0.780868053000105,0.1088,764.429,1141.26,"DV","DV"
"DVGG19","DVGG19_14.1",1.85475364000001,4,559.863,645.996,53.833,86.133,640.61275,715.979,785.962,861.328,75.36625,0.0816,0.1361,2.15662064962977,0.1361,785.962,861.328,0.0816,624.463,678.296,32.3,1.47385364000001,0.0816,559.863,645.996,"DV","DV"
"DVGG19","DVGG19_14.2",1.273746475,3,613.696,979.761,322.998,430.664,638.818333333333,1022.827,656.763,1044.36,384.008666666667,0.1905,0.3537,2.35525676332098,0.3265,656.763,979.761,0.3537,613.696,1044.36,107.666,0.403046474999996,0.1905,645.996,1044.36,"DV","DV"
"DVGG19","DVGG19_14.3",1.34078576299999,3,656.763,699.829,43.066,118.433,721.362666666667,793.139666666667,796.729,915.161,71.7773333333333,0.0816,0.1633,2.23749392541844,0.1633,796.729,915.161,0.0816,710.596,764.429,75.367,1.01428576299999,0.0816,656.763,699.829,"DV","DV"
"DVGG19","DVGG19_14.4",1.31843933399995,4,624.463,678.296,43.066,226.099,715.979,810.18675,829.028,1055.127,94.20775,0.0816,0.1633,3.03389006748198,0.1633,829.028,1055.127,0.1361,764.429,807.495,183.033,0.801339333999947,0.1361,624.463,678.296,"DV","DV"
"DVGG19","DVGG19_14.5",2.16760365099998,4,710.596,764.429,53.833,183.032,750.9705,855.945,829.028,1012.061,104.97425,0.0816,0.1633,1.84535581408284,0.1633,829.028,1012.061,0.1088,742.896,829.028,129.199,1.67780365099998,0.1361,710.596,764.429,"DV","DV"
"DVGG19","DVGG19_14.6",1.56425005699998,4,656.763,796.729,86.133,204.565,764.42875,896.32,818.262,1012.061,131.89075,0.1361,0.1905,2.55713591449148,0.1905,807.495,1012.061,0.1905,818.262,904.395,118.432,0.883850056999981,0.1633,656.763,796.729,"DV","DV"
"DVGG19","DVGG19_14.7",1.765367922,4,742.896,850.562,107.666,247.632,777.88725,931.31125,818.262,1065.894,153.424,0.1088,0.1905,2.26581663241529,0.1633,818.262,1065.894,0.1088,796.729,925.928,139.966,1.112267922,0.1905,742.896,850.562,"DV","DV"
"DVGG19","DVGG19_14.8",0.804471458999956,2,807.495,904.395,96.899,290.698,823.645,1017.444,839.795,1130.493,193.7985,0.1633,0.1633,2.48610435786773,0.1633,839.795,1130.493,0.1633,807.495,904.395,193.799,0.477871458999956,0.1633,807.495,904.395,"DV","DV"
"DVGG19","DVGG19_14.9",2.14525722200005,5,710.596,818.262,96.899,387.598,777.3486,947.4612,829.028,1195.093,170.1122,0.1088,0.2449,2.33072283767372,0.2177,807.495,1195.093,0.1361,829.028,958.228,290.699,1.30165722200005,0.1361,710.596,818.262,"DV","DV"
"DVGG19","DVGG19_14.10",1.22905361699998,3,829.028,979.761,139.966,183.032,839.795,1001.29433333333,850.562,1012.061,161.499,0.1361,0.2177,2.44090246227237,0.1633,829.028,1012.061,0.2177,850.562,1012.061,43.066,0.711953616999977,0.1361,839.795,979.761,"DV","DV"
"DVGG19","DVGG19_14.11",1.653635775,4,753.662,861.328,96.899,290.698,791.34525,939.386,829.028,1119.727,148.0405,0.1088,0.1633,2.41891235087727,0.1633,829.028,1119.727,0.1633,818.262,915.161,193.799,1.109435775,0.1088,753.662,861.328,"DV","DV"
"DVGG19","DVGG19_14.12",1.98883221599999,5,721.362,839.795,107.666,236.865,801.0352,960.3808,839.795,1044.36,159.3458,0.1088,0.1633,2.51403811733107,0.1633,807.495,1044.36,0.1088,839.795,947.461,129.199,1.39033221599999,0.1088,721.362,839.795,"DV","DV"
"DVGG19","DVGG19_14.13",2.324028656,5,764.429,882.861,107.666,290.698,801.0352,973.3008,829.028,1108.96,172.2654,0.0816,0.1633,2.15143646662505,0.1633,818.262,1108.96,0.1088,829.028,1012.061,183.032,1.807128656,0.0816,764.429,915.161,"DV","DV"
"DVGG19","DVGG19_14.14",1.72067506400003,4,785.962,925.928,107.666,183.032,837.10325,987.83575,882.861,1055.127,150.7325,0.0544,0.1088,2.32466901141767,0.0816,882.861,1055.127,0.1088,850.562,1033.594,75.366,1.36707506400003,0.1088,785.962,925.928,"DV","DV"
"DVGG19","DVGG19_15.1",2.10781484100001,4,775.195,925.928,139.966,441.431,815.57,1047.052,850.562,1270.459,231.482,0.1088,0.1905,1.89769989383996,0.1905,829.028,1270.459,0.1088,850.562,990.527,301.465,1.42751484100001,0.1905,775.195,925.928,"DV","DV"
"DVGG19","DVGG19_15.2",1.49168434800001,3,796.729,958.228,139.966,344.531,811.084,1026.416,829.028,1152.026,215.332,0.1633,0.2993,2.01114934538415,0.2177,807.495,1152.026,0.1633,829.028,968.994,204.565,0.811384348000007,0.2993,796.729,958.228,"DV","DV"
"DKGG10","DKGG10_17.1",1.42995384100004,4,689.062,861.328,172.266,172.266,689.062,861.328,689.062,861.328,172.266,0.0987,0.1451,2.79729309108509,0.0987,689.062,861.328,0.1451,689.062,861.328,0,0.959753841000042,0.1219,689.062,861.328,"DK","DK"
"DKGG10","DKGG10_17.2",1.75506106799997,4,602.93,775.195,172.266,258.398,645.996,882.86125,689.062,947.461,236.865,0.1161,0.1683,2.27912297351471,0.1683,602.93,861.328,0.1277,689.062,947.461,86.132,1.22106106799997,0.1219,602.93,775.195,"DK","DK"
"DKGG10","DKGG10_17.3",1.64729416,4,689.062,947.461,258.398,258.398,689.062,947.461,689.062,947.461,258.398,0.0929,0.2148,2.42822447692038,0.1683,689.062,947.461,0.2148,689.062,947.461,0,1.05519416,0.0929,689.062,947.461,"DK","DK"
"DKGG10","DKGG10_17.4",1.89361852000002,4,689.062,861.328,172.266,258.398,710.59525,925.92775,775.195,947.461,215.332,0.1219,0.2032,2.11235787871359,0.1451,689.062,861.328,0.1219,775.195,947.461,86.132,1.28411852000002,0.1393,689.062,947.461,"DK","DK"
"DKGG10","DKGG10_17.5",1.63189888700003,4,689.062,861.328,172.266,344.531,710.59525,947.461,775.195,1033.594,236.86525,0.1277,0.2728,2.4511322557204,0.1974,689.062,1033.594,0.2728,775.195,947.461,172.265,0.906298887000034,0.1277,689.062,861.328,"DK","DK"
"DKGG10","DKGG10_17.6",1.47794616199997,3,689.062,861.328,172.266,258.398,746.484,947.461,775.195,1033.594,200.976666666667,0.1219,0.1567,2.02984389900941,0.1277,775.195,1033.594,0.1219,775.195,947.461,86.132,1.07164616199997,0.1567,689.062,861.328,"DK","DK"
"DKGG10","DKGG10_17.7",1.06227380400003,3,689.062,947.461,172.266,344.531,746.484,976.172,775.195,1033.594,229.687666666667,0.1335,0.1393,2.82413064193374,0.1335,689.062,1033.594,0.1393,775.195,947.461,172.265,0.650173804000029,0.1393,775.195,947.461,"DK","DK"
"DKGG10","DKGG10_17.8",1.23162180200006,3,775.195,1033.594,258.398,258.398,775.195,1033.594,775.195,1033.594,258.398,0.1103,0.1509,2.43581267815186,0.1509,775.195,1033.594,0.1103,775.195,1033.594,0,0.819521802000063,0.1509,775.195,1033.594,"DK","DK"
"DKGG10","DKGG10_17.9",2.01678069999991,4,689.062,947.461,172.266,258.398,710.59525,947.461,775.195,947.461,236.865,0.1393,0.2032,1.98335892444834,0.2032,689.062,947.461,0.1741,775.195,947.461,86.132,1.29698069999991,0.1393,689.062,947.461,"DK","DK"
"DKGG10","DKGG10_17.10",1.077669077,3,689.062,861.328,172.266,258.398,717.773,918.75,775.195,947.461,200.976666666667,0.1451,0.1916,2.78378591724221,0.1451,689.062,947.461,0.1916,775.195,947.461,86.132,0.560969076999996,0.18,689.062,861.328,"DK","DK"
"DKGG10","DKGG10_17.11",1.10845962099995,3,689.062,861.328,86.133,344.531,746.484,947.461,775.195,1033.594,200.976666666667,0.18,0.209,2.70645853323342,0.1858,689.062,1033.594,0.18,775.195,947.461,258.398,0.533659620999952,0.209,775.195,861.328,"DK","DK"
"DKGG10","DKGG10_17.12",1.21622652899998,3,689.062,947.461,172.266,344.531,746.484,976.172,775.195,1033.594,229.687666666667,0.1277,0.2322,2.46664575099072,0.2322,689.062,1033.594,0.1277,775.195,947.461,172.265,0.624126528999982,0.2322,775.195,947.461,"DK","DK"
"DKGG10","DKGG10_18.1",0.750736946000004,2,689.062,947.461,150.732,279.932,742.8955,958.2275,796.729,968.994,215.332,0.1905,0.2177,2.66404898634094,0.1905,689.062,968.994,0.2177,796.729,947.461,129.2,0.342536946000004,0.2177,796.729,947.461,"DK","DK"
"DKGG10","DKGG10_18.2",0.980032956999992,3,742.896,947.461,161.499,247.632,771.606666666667,968.994,785.962,990.527,197.387666666667,0.1633,0.2449,3.06112154552781,0.1633,742.896,990.527,0.2177,785.962,968.994,86.133,0.354132956999992,0.2449,785.962,947.461,"DK","DK"
"DKGG11","DKGG11_19.1",0.888382874999991,2,667.529,882.861,161.499,215.332,721.362,909.7775,775.195,936.694,188.4155,0.1633,0.2177,2.25128157721413,0.1633,667.529,882.861,0.2177,775.195,936.694,53.833,0.507382874999991,0.2177,775.195,936.694,"DK","DK"
"DKGG11","DKGG11_19.2",1.01091844400003,2,721.362,990.527,161.499,430.664,775.195,1071.2765,829.028,1152.026,296.0815,0.2449,0.2721,1.97839896172668,0.2721,721.362,1152.026,0.2449,829.028,990.527,269.165,0.493918444000026,0.2449,829.028,990.527,"DK","DK"
"DKGG11","DKGG11_19.3",0.919016766000027,2,710.596,1012.061,161.499,430.664,780.579,1076.6605,850.562,1141.26,296.0815,0.2177,0.2177,2.17623886091317,0.2177,710.596,1141.26,0.2177,850.562,1012.061,269.165,0.483616766000027,0.2177,850.562,1012.061,"DK","DK"
"DKGG11","DKGG11_19.4",0.888382874000058,2,732.129,1044.36,193.799,409.131,791.3455,1092.81,850.562,1141.26,301.465,0.2449,0.2721,2.25128157974809,0.2449,732.129,1141.26,0.2721,850.562,1044.36,215.332,0.371382874000058,0.2721,850.562,1044.36,"DK","DK"
"DKGG11","DKGG11_19.5",0.949650658999985,2,753.662,1055.127,193.799,376.831,807.495,1092.81,861.328,1130.493,285.315,0.1633,0.2177,2.10603760556126,0.1633,753.662,1130.493,0.2177,861.328,1055.127,183.032,0.568650658999985,0.2177,861.328,1055.127,"DK","DK"
"DKGG11","DKGG11_19.6",0.949650658999985,2,710.596,1012.061,204.565,355.298,759.0455,1038.9775,807.495,1065.894,279.9315,0.2177,0.2449,2.10603760556126,0.2449,710.596,1065.894,0.2177,807.495,1012.061,150.733,0.487050658999985,0.2177,807.495,1012.061,"DK","DK"
"DKGG11","DKGG11_19.7",0.980284550999954,2,753.662,1001.294,172.266,333.765,791.345,1044.3605,829.028,1087.427,253.0155,0.1905,0.2721,2.04022393085749,0.2721,753.662,1087.427,0.1905,829.028,1001.294,161.499,0.517684550999954,0.1905,829.028,1001.294,"DK","DK"
"DKGG11","DKGG11_19.8",1.62359628699994,3,742.896,1012.061,183.032,387.598,800.317333333333,1055.127,829.028,1130.493,254.809666666667,0.1633,0.2993,1.84774997579192,0.1633,742.896,1130.493,0.2721,829.028,1022.827,204.566,0.888896286999941,0.2993,829.028,1012.061,"DK","DK"
"DKGG11","DKGG11_19.9",1.22535568900003,3,764.429,1033.594,204.565,322.998,811.084333333333,1058.716,850.562,1087.427,247.631666666667,0.1088,0.1361,2.44826871652933,0.1361,764.429,1087.427,0.1088,850.562,1055.127,118.433,0.871655689000025,0.1088,818.262,1033.594,"DK","DK"
"DKGG11","DKGG11_19.10",1.74613185600003,3,753.662,925.928,129.199,258.398,785.962,968.994333333333,807.495,1012.061,183.032,0.1361,0.1633,1.71808331065689,0.1361,753.662,1012.061,0.1633,807.495,968.994,129.199,1.31063185600003,0.1361,796.729,925.928,"DK","DK"
"DKGG11","DKGG11_19.11",1.25598958099999,3,775.195,1001.294,193.799,355.298,800.317333333333,1065.89366666667,818.262,1130.493,265.576333333333,0.1633,0.2449,2.38855484582241,0.1633,775.195,1130.493,0.2449,818.262,1065.894,161.499,0.602889580999994,0.2449,807.495,1001.294,"DK","DK"
"DKGG2","DKGG2_20.2",1.52279766200002,3,689.062,915.161,150.732,366.064,746.484333333333,968.994,785.962,1055.127,222.509333333333,0.0816,0.3265,1.97005818623326,0.3265,689.062,1055.127,0.0816,764.429,915.161,215.332,1.00589766200002,0.1088,785.962,936.694,"DK","DK"
"DKGG2","DKGG2_21.1",1.25097989400001,3,775.195,861.328,86.133,344.531,775.195,1004.883,775.195,1119.727,229.687333333333,0.2148,0.2496,2.39812007722002,0.2438,775.195,1119.727,0.2496,775.195,1033.594,258.398,0.542779894000011,0.2148,775.195,861.328,"DK","DK"
"DKGG2","DKGG2_21.2",0.992841186000021,3,689.062,947.461,258.398,344.531,746.484,1033.594,775.195,1119.727,287.109,0.1393,0.18,3.02163129642764,0.18,775.195,1119.727,0.1393,775.195,1033.594,86.133,0.522641186000021,0.1509,689.062,947.461,"DK","DK"
"DKGG2","DKGG2_21.3",1.151695776,3,689.062,947.461,258.398,430.664,717.773,1062.305,775.195,1119.727,344.531,0.1393,0.2902,2.60485456534314,0.1393,689.062,1119.727,0.209,775.195,1119.727,172.266,0.513195775999997,0.2902,689.062,947.461,"DK","DK"
"DKGG2","DKGG2_21.4",1.40983448399993,4,689.062,947.461,172.266,344.531,753.66175,968.99425,775.195,1033.594,215.33225,0.1161,0.1974,2.83721248515028,0.1509,689.062,1033.594,0.1509,775.195,947.461,172.265,0.79453448399993,0.1974,775.195,947.461,"DK","DK"
